Date,Code,weigh,temperature,Humidity(out),PH,Humidity,%Humidity,sum,result
21,A94,0,25,75,7.2,6.7,67,0,fail
22,A94,0,25,75,7.2,8.5,85,0,fail
23,A94,0,25,75,7.2,6.2,62,0,fail
24,A94,0,25,75,7.2,7.5,75,0,fail
25,A94,0,25,75,7.2,9,90,0,fail
26,A94,0,25,75,7.2,8.8,88,0,fail
27,A94,50,25,75,7.4,5.7,57,200,bad
28,A94,0,25,75,7.2,7.5,75,0,fail
29,A94,0,25,75,7.2,6.7,67,0,fail
1,A95,0,25,75,7.1,7.7,77,0,fail
2,A95,0,25,75,7.1,7,70,0,fail
3,A95,0,25,75,7.1,6.8,68,0,fail
4,A95,0,25,75,7.1,4.2,42,0,fail
5,A95,0,25,75,7.1,4.5,45,0,fail
6,A95,0,25,75,7.1,8.8,88,0,fail
7,A95,0,25,75,7.1,8.5,85,0,fail
8,A95,90,25,75,7,7.9,79,90,good
9,A95,0,25,75,7,9,90,0,fail
10,A95,0,25,75,7,8.2,82,0,fail
11,A95,0,25,75,7,8,80,0,fail
12,A95,0,25,75,7,7.5,75,0,fail
13,A95,0,25,75,7,7,70,0,fail
14,A95,0,25,75,7,7.8,78,0,fail
15,A95,0,25,75,7,6,60,0,fail
16,A95,0,25,75,7,6.2,62,0,fail
17,A95,0,25,75,7,6.5,65,0,fail
18,A95,0,25,75,7,6.8,68,0,fail
19,A95,0,25,75,7,4.8,48,0,fail
20,A95,0,25,75,7,5,50,0,fail
21,A95,0,25,75,7,5.5,55,0,fail
22,A95,0,25,75,7,4.8,48,0,fail
23,A95,0,25,75,7,4.8,48,0,fail
24,A95,0,25,75,7,6.5,65,0,fail
25,A95,50,25,75,7,5.8,58,140,bad
26,A95,0,25,75,7,7,70,0,fail
27,A95,0,25,75,7,4.7,47,0,fail
28,A95,0,25,75,7,7.5,75,0,fail
29,A95,10,25,75,7,4,40,150,very bad
1,A96,0,25,75,7,8,80,0,fail
2,A96,0,25,75,7,8.2,82,0,fail
3,A96,0,25,75,7,7.3,73,0,fail
4,A96,0,25,75,7,7.5,75,0,fail
5,A96,0,25,75,7,6.9,69,0,fail
6,A96,80,25,75,7,7.5,75,80,good
7,A96,0,25,75,7,7,70,0,fail
8,A96,0,25,75,7,8.2,82,0,fail
9,A96,0,25,75,7,9,90,0,fail
10,A96,0,25,75,7,9.5,95,0,fail
11,A96,0,25,75,7,7,70,0,fail
12,A96,0,25,75,7,8.2,82,0,fail
13,A96,0,25,75,7,6.7,67,0,fail
14,A96,0,25,75,7,7.8,78,0,fail
15,A96,0,25,75,7,6,60,0,fail
16,A96,0,25,75,7,6.5,65,0,fail
17,A96,0,25,75,7,7,70,0,fail
18,A96,0,25,75,7,6.8,68,0,fail
19,A96,110,25,75,7,8.8,88,190,very good
20,A96,0,25,75,7.2,6.5,65,0,fail
21,A96,0,25,75,7.2,7,70,0,fail
22,A96,0,25,75,7.2,7.5,75,0,fail
23,A96,0,25,75,7.2,8,80,0,fail
24,A96,0,25,75,7.2,8.5,85,0,fail
25,A96,0,25,75,7.2,6.7,67,0,fail
26,A96,0,25,75,7.2,4.8,48,0,fail
27,A96,0,25,75,7.2,5.5,55,0,fail
28,A96,0,25,75,7.2,5.2,52,0,fail
29,A96,0,25,75,7.2,7,70,0,fail
1,A97,0,25,75,7,6.9,69,0,fail
2,A97,0,25,75,7,5.5,55,0,fail
3,A97,0,25,75,7,5.2,52,0,fail
4,A97,0,25,75,7,7,70,0,fail
5,A97,0,25,75,7,8.2,82,0,fail
6,A97,0,25,75,7,7.2,72,0,fail
7,A97,100,25,75,7,8.5,85,100,very good
8,A97,0,25,75,7,9,90,0,fail
9,A97,0,25,75,7,9.2,92,0,fail
10,A97,0,25,75,7,9.5,95,0,fail
11,A97,0,25,75,7,8,80,0,fail
12,A97,0,25,75,7,7.8,78,0,fail
13,A97,0,25,75,7,7.2,72,0,fail
14,A97,0,25,75,7,6.8,68,0,fail
15,A97,0,25,75,7,6,60,0,fail
16,A97,0,25,75,7,6.5,65,0,fail
17,A97,0,25,75,7.2,7,70,0,fail
18,A97,0,25,75,7.2,6.8,68,0,fail
19,A97,0,25,75,7.2,4.8,48,0,fail
20,A97,0,25,75,7.2,5,50,0,fail
21,A97,0,25,75,7.2,5.5,55,0,fail
22,A97,0,25,75,7.2,4.8,48,0,fail
23,A97,0,25,75,7.2,4.8,48,0,fail
24,A97,70,25,75,7.2,6.8,68,170,normal
25,A97,0,25,75,7.2,6.2,62,0,fail
26,A97,0,25,75,7.2,7,70,0,fail
27,A97,0,25,75,7.2,4.7,47,0,fail
28,A97,0,25,75,7.2,7.5,75,0,fail
29,A97,0,25,75,7.2,3.8,38,0,fail
1,A98,0,25,75,7,5.5,55,0,fail
2,A98,0,25,75,7,6.2,62,0,fail
3,A98,0,25,75,7,7.2,72,0,fail
4,A98,50,25,75,7,6,60,50,bad
5,A98,0,25,75,7,6.5,65,0,fail
6,A98,0,25,75,7,7,70,0,fail
7,A98,0,25,75,7,7.5,75,0,fail
8,A98,0,25,75,7,8.2,82,0,fail
9,A98,0,25,75,7,9,90,0,fail
10,A98,0,25,75,7,7.2,72,0,fail
11,A98,0,25,75,7,7.5,75,0,fail
12,A98,0,25,75,7,6,60,0,fail
13,A98,0,25,75,7,6.5,65,0,fail
14,A98,0,25,75,7,5.2,52,0,fail
15,A98,0,25,75,7,6,60,0,fail
16,A98,0,25,75,7,6.5,65,0,fail
17,A98,0,25,75,7.2,7,70,0,fail
18,A98,0,25,75,7.2,6.7,67,0,fail
19,A98,0,25,75,7.2,4.8,48,0,fail
20,A98,0,25,75,7.2,6,60,0,fail
21,A98,0,25,75,7.2,7.2,72,0,fail
22,A98,0,25,75,7.2,7.8,78,0,fail
23,A98,0,25,75,7.2,8,80,0,fail
24,A98,70,25,75,7.2,6.8,68,120,normal
25,A98,0,25,75,7.2,6.2,62,0,fail
26,A98,0,25,75,7.2,7,70,0,fail
27,A98,0,25,75,7.2,4.7,47,0,fail
28,A98,0,25,75,7.2,7.5,75,0,fail
29,A98,40,25,75,7.2,5.5,55,160,bad
1,A99,0,25,75,7,6.9,69,0,fail
2,A99,0,25,75,7,5.5,55,0,fail
3,A99,0,25,75,7,5.2,52,0,fail
4,A99,0,25,75,7,7,70,0,fail
5,A99,80,25,75,7,7.7,77,80,good
6,A99,0,25,75,7,7.2,72,0,fail
7,A99,0,25,75,7,8,80,0,fail
8,A99,0,25,75,7,8.5,85,0,fail
9,A99,0,25,75,7,9,90,0,fail
10,A99,0,25,75,7,8.8,88,0,fail
11,A99,90,25,75,7,7.9,79,170,good
12,A99,0,25,75,7.2,8.2,82,0,fail
13,A99,0,25,75,7.2,8,80,0,fail
14,A99,0,25,75,7.2,7.8,78,0,fail
15,A99,0,25,75,7.2,6,60,0,fail
16,A99,0,25,75,7.2,6.5,65,0,fail
17,A99,0,25,75,7.2,7,70,0,fail
18,A99,0,25,75,7.2,6.8,68,0,fail
19,A99,0,25,75,7.2,4.8,48,0,fail
20,A99,0,25,75,7.2,5,50,0,fail
21,A99,0,25,75,7.2,5.5,55,0,fail
22,A99,0,25,75,7.2,4.8,48,0,fail
23,A99,0,25,75,7.2,4.8,48,0,fail
24,A99,0,25,75,7.2,6.5,65,0,fail
25,A99,0,25,75,7.2,6.2,62,0,fail
26,A99,0,25,75,7,7,70,0,fail
27,A99,0,25,75,7,4.7,47,0,fail
28,A99,0,25,75,7,7.5,75,0,fail
29,A99,30,25,75,7,4.8,48,200,bad
1,A100,0,25,75,7,7,70,0,fail
2,A100,0,25,75,7,6.5,65,0,fail
3,A100,0,25,75,7,5.2,52,0,fail
4,A100,0,25,75,7,7,70,0,fail
5,A100,0,25,75,7,8,80,0,fail
6,A100,0,25,75,7,7.2,72,0,fail
7,A100,70,25,75,7,8.5,85,70,normal
8,A100,0,25,75,7,8.5,85,0,fail
9,A100,0,25,75,7,9,90,0,fail
10,A100,0,25,75,7,8.8,88,0,fail
11,A100,0,25,75,7,8,80,0,fail
12,A100,0,25,75,7,8.2,82,0,fail
13,A100,0,25,75,7,7,70,0,fail
14,A100,0,25,75,7,7.8,78,0,fail
15,A100,0,25,75,7,6,60,0,fail
16,A100,0,25,75,7,6.5,65,0,fail
17,A100,0,25,75,7.2,5,50,0,fail
18,A100,60,25,75,7.2,6.5,65,130,normal
19,A100,0,25,75,7.2,4.8,48,0,fail
20,A100,0,25,75,7.2,6.7,67,0,fail
21,A100,0,25,75,7.2,5.5,55,0,fail
22,A100,0,25,75,7.2,4.8,48,0,fail
23,A100,0,25,75,7.2,4.8,48,0,fail
24,A100,0,25,75,7.2,6.5,65,0,fail
25,A100,0,25,75,7.2,6.2,62,0,fail
26,A100,0,25,75,7.2,7,70,0,fail
27,A100,0,25,75,7.2,4.7,47,0,fail
28,A100,90,25,75,7.2,7.9,79,220,good
29,A100,0,25,75,7.2,8,80,0,fail
